"Notes"	"County"	"County Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Coconino County, AZ"	"04005"	"65-69 years"	"65-69"	"2020 "	"2020"	"Female"	"F"	0	3805	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"1999"	"1999"	"Female"	"F"	0	1091	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2000"	"2000"	"Female"	"F"	0	1111	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2001"	"2001"	"Female"	"F"	0	1176	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2002"	"2002"	"Female"	"F"	0	1193	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2003"	"2003"	"Female"	"F"	0	1255	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2003"	"2003"	"Male"	"M"	0	1146	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2004"	"2004"	"Female"	"F"	0	1334	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2004"	"2004"	"Male"	"M"	0	1237	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2005"	"2005"	"Female"	"F"	0	1372	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2005"	"2005"	"Male"	"M"	0	1260	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2006"	"2006"	"Female"	"F"	0	1359	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2006"	"2006"	"Male"	"M"	0	1292	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2007"	"2007"	"Female"	"F"	0	1423	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2007"	"2007"	"Male"	"M"	0	1313	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2008"	"2008"	"Female"	"F"	0	1443	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2008"	"2008"	"Male"	"M"	0	1355	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2009"	"2009"	"Female"	"F"	0	1447	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2010"	"2010"	"Female"	"F"	0	1491	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2010"	"2010"	"Male"	"M"	0	1493	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2011"	"2011"	"Female"	"F"	0	1674	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2011"	"2011"	"Male"	"M"	0	1627	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2012"	"2012"	"Female"	"F"	0	1779	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2013"	"2013"	"Female"	"F"	0	1883	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2015"	"2015"	"Female"	"F"	0	2162	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2016"	"2016"	"Female"	"F"	0	2218	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2017"	"2017"	"Female"	"F"	0	2288	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2017"	"2017"	"Male"	"M"	0	2171	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"70-74 years"	"70-74"	"2019"	"2019"	"Female"	"F"	0	2475	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"1999"	"1999"	"Female"	"F"	0	829	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2000"	"2000"	"Female"	"F"	0	865	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2000"	"2000"	"Male"	"M"	0	672	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2001"	"2001"	"Female"	"F"	0	888	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2001"	"2001"	"Male"	"M"	0	698	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2002"	"2002"	"Female"	"F"	0	861	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2002"	"2002"	"Male"	"M"	0	749	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2003"	"2003"	"Male"	"M"	0	760	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2004"	"2004"	"Female"	"F"	0	925	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2004"	"2004"	"Male"	"M"	0	763	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2005"	"2005"	"Female"	"F"	0	949	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2005"	"2005"	"Male"	"M"	0	826	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2006"	"2006"	"Female"	"F"	0	982	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2007"	"2007"	"Female"	"F"	0	1020	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2007"	"2007"	"Male"	"M"	0	869	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2008"	"2008"	"Female"	"F"	0	1005	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2008"	"2008"	"Male"	"M"	0	892	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2009"	"2009"	"Female"	"F"	0	1061	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2009"	"2009"	"Male"	"M"	0	940	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2010"	"2010"	"Female"	"F"	0	1089	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2010"	"2010"	"Male"	"M"	0	946	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2011"	"2011"	"Female"	"F"	0	1099	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2011"	"2011"	"Male"	"M"	0	968	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2012"	"2012"	"Female"	"F"	0	1152	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2012"	"2012"	"Male"	"M"	0	1055	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2013"	"2013"	"Female"	"F"	0	1176	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2014"	"2014"	"Female"	"F"	0	1280	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2014"	"2014"	"Male"	"M"	0	1173	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2015"	"2015"	"Female"	"F"	0	1366	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2016"	"2016"	"Female"	"F"	0	1504	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2016"	"2016"	"Male"	"M"	0	1288	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2017"	"2017"	"Female"	"F"	0	1543	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2019"	"2019"	"Female"	"F"	0	1764	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2019"	"2019"	"Male"	"M"	0	1490	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"75-79 years"	"75-79"	"2020 "	"2020"	"Female"	"F"	0	1788	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"1999"	"1999"	"Female"	"F"	0	510	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2000"	"2000"	"Female"	"F"	0	529	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2001"	"2001"	"Female"	"F"	0	591	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2001"	"2001"	"Male"	"M"	0	418	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2002"	"2002"	"Female"	"F"	0	652	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2002"	"2002"	"Male"	"M"	0	429	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2003"	"2003"	"Female"	"F"	0	643	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2003"	"2003"	"Male"	"M"	0	473	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2004"	"2004"	"Female"	"F"	0	642	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2004"	"2004"	"Male"	"M"	0	485	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2005"	"2005"	"Female"	"F"	0	659	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2005"	"2005"	"Male"	"M"	0	500	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2006"	"2006"	"Female"	"F"	0	688	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2006"	"2006"	"Male"	"M"	0	493	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2007"	"2007"	"Female"	"F"	0	702	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2007"	"2007"	"Male"	"M"	0	530	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2008"	"2008"	"Female"	"F"	0	756	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2008"	"2008"	"Male"	"M"	0	527	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2009"	"2009"	"Female"	"F"	0	787	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2011"	"2011"	"Female"	"F"	0	809	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2011"	"2011"	"Male"	"M"	0	594	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2012"	"2012"	"Female"	"F"	0	817	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2013"	"2013"	"Female"	"F"	0	818	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2013"	"2013"	"Male"	"M"	0	646	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2014"	"2014"	"Female"	"F"	0	856	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2014"	"2014"	"Male"	"M"	0	714	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2015"	"2015"	"Female"	"F"	0	862	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2015"	"2015"	"Male"	"M"	0	737	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2016"	"2016"	"Female"	"F"	0	870	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2017"	"2017"	"Female"	"F"	0	938	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2017"	"2017"	"Male"	"M"	0	768	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2018"	"2018"	"Female"	"F"	0	941	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2018"	"2018"	"Male"	"M"	0	796	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2019"	"2019"	"Female"	"F"	0	996	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2019"	"2019"	"Male"	"M"	0	844	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"80-84 years"	"80-84"	"2020 "	"2020"	"Female"	"F"	0	1082	Unreliable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"1999"	"1999"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"1999"	"1999"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2000"	"2000"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2001"	"2001"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2002"	"2002"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2002"	"2002"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2003"	"2003"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2003"	"2003"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2004"	"2004"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2004"	"2004"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2005"	"2005"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2005"	"2005"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2006"	"2006"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2006"	"2006"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2007"	"2007"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2007"	"2007"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2008"	"2008"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2009"	"2009"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2009"	"2009"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2010"	"2010"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2010"	"2010"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2011"	"2011"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2011"	"2011"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2012"	"2012"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2012"	"2012"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2013"	"2013"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2013"	"2013"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2014"	"2014"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2014"	"2014"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2015"	"2015"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2015"	"2015"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2016"	"2016"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2016"	"2016"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2017"	"2017"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2017"	"2017"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2020 "	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"85-89 years"	"85-89"	"2020 "	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"1999"	"1999"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"1999"	"1999"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2000"	"2000"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2000"	"2000"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2001"	"2001"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2002"	"2002"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2002"	"2002"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2003"	"2003"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2003"	"2003"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2004"	"2004"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2004"	"2004"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2005"	"2005"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2005"	"2005"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2006"	"2006"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2006"	"2006"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2007"	"2007"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2007"	"2007"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2008"	"2008"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2008"	"2008"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2009"	"2009"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2009"	"2009"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2010"	"2010"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2010"	"2010"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2011"	"2011"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2011"	"2011"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2012"	"2012"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2012"	"2012"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2013"	"2013"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2013"	"2013"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2014"	"2014"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2014"	"2014"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2015"	"2015"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2016"	"2016"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2016"	"2016"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2017"	"2017"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2017"	"2017"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2020 "	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"90-94 years"	"90-94"	"2020 "	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"95-99 years"	"95-99"	"1999"	"1999"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"95-99 years"	"95-99"	"1999"	"1999"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"95-99 years"	"95-99"	"2000"	"2000"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"95-99 years"	"95-99"	"2000"	"2000"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"95-99 years"	"95-99"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable	0.0000%
	"Coconino County, AZ"	"04005"	"95-99 years"	"95-99"	"2001"	"2001"	"Male"	"M"	0	Not Applicable	Not Applicable	0.0000%
